attempt    arraySize    insertionSortTime    mergeSortTime    diffTime
5    93    0.000101    0.000089    0.000012
5    94    0.000097    0.000090    0.000007
5    95    0.000105    0.000090    0.000015
5    96    0.000102    0.000093    0.000009
5    97    0.000113    0.000093    0.000020
5    98    0.000114    0.000093    0.000021
5    99    0.000124    0.000096    0.000028
5    100    0.000109    0.000096    0.000013
5    101    0.000123    0.000097    0.000026
5    102    0.000132    0.000100    0.000032
5    103    0.000131    0.000101    0.000030
5    104    0.000133    0.000101    0.000032
5    105    0.000139    0.000102    0.000037
5    106    0.000133    0.000102    0.000031
5    107    0.000132    0.000105    0.000027
5    108    0.000135    0.000105    0.000030
5    109    0.000144    0.000106    0.000038
5    110    0.000149    0.000107    0.000042
5    111    0.000137    0.000109    0.000028
5    112    0.000156    0.000110    0.000046
5    113    0.000159    0.000110    0.000049
5    114    0.000160    0.000112    0.000048
5    115    0.000155    0.000112    0.000043
5    116    0.000153    0.000114    0.000039
5    117    0.000156    0.000116    0.000040
5    118    0.000161    0.000115    0.000046
5    119    0.000158    0.000117    0.000041
5    120    0.000168    0.000120    0.000048
5    121    0.000185    0.000120    0.000065
5    122    0.000164    0.000121    0.000043
5    123    0.000176    0.000123    0.000053
5    124    0.000183    0.000122    0.000061
5    125    0.000195    0.000124    0.000071
5    126    0.000204    0.000124    0.000080
5    127    0.000171    0.000125    0.000046
5    128    0.000192    0.000126    0.000066
5    129    0.000191    0.000130    0.000061
5    130    0.000191    0.000129    0.000062
5    131    0.000182    0.000131    0.000051
5    132    0.000210    0.000133    0.000077
5    133    0.000199    0.000133    0.000066
5    134    0.000195    0.000134    0.000061
5    135    0.000197    0.000136    0.000061
5    136    0.000229    0.000138    0.000091
5    137    0.000204    0.000137    0.000067
5    138    0.000227    0.000140    0.000087
5    139    0.000228    0.000140    0.000088
5    140    0.000204    0.000143    0.000061
5    141    0.000231    0.000143    0.000088
5    142    0.000238    0.000144    0.000094
5    143    0.000226    0.000145    0.000081
5    144    0.000213    0.000147    0.000066
5    145    0.000245    0.000147    0.000098
5    146    0.000243    0.000149    0.000094
5    147    0.000242    0.000150    0.000092
5    148    0.000239    0.000160    0.000079
5    149    0.000274    0.000143    0.000131
5    150    0.000286    0.000148    0.000138
6    20    0.000007    0.000014    0.000007
6    21    0.000006    0.000014    0.000008
6    22    0.000007    0.000016    0.000009
6    23    0.000009    0.000016    0.000007
6    24    0.000008    0.000018    0.000010
6    25    0.000010    0.000018    0.000008
6    26    0.000012    0.000019    0.000007
6    27    0.000011    0.000020    0.000009
6    28    0.000012    0.000020    0.000008
6    29    0.000015    0.000021    0.000006
6    30    0.000011    0.000022    0.000011
6    31    0.000015    0.000023    0.000008
6    32    0.000016    0.000023    0.000007
6    33    0.000013    0.000024    0.000011
6    34    0.000016    0.000027    0.000011
6    35    0.000017    0.000027    0.000010
6    36    0.000017    0.000027    0.000010
6    37    0.000021    0.000029    0.000008
6    38    0.000020    0.000029    0.000009
6    39    0.000024    0.000031    0.000007
6    40    0.000022    0.000032    0.000010
6    41    0.000020    0.000032    0.000012
6    42    0.000021    0.000033    0.000012
6    43    0.000028    0.000034    0.000006
6    44    0.000023    0.000035    0.000012
6    45    0.000026    0.000036    0.000010
6    46    0.000027    0.000039    0.000012
6    47    0.000025    0.000038    0.000013
6    48    0.000030    0.000039    0.000009
6    49    0.000030    0.000039    0.000009
6    50    0.000035    0.000040    0.000005
6    51    0.000035    0.000041    0.000006
6    52    0.000033    0.000042    0.000009
6    53    0.000035    0.000043    0.000008
6    54    0.000040    0.000044    0.000004
6    55    0.000042    0.000045    0.000003
6    56    0.000037    0.000045    0.000008
6    57    0.000037    0.000046    0.000009
6    58    0.000041    0.000048    0.000007
6    59    0.000051    0.000048    0.000003
6    60    0.000046    0.000050    0.000004
6    61    0.000048    0.000051    0.000003
6    62    0.000044    0.000052    0.000008
6    63    0.000059    0.000053    0.000006
6    64    0.000053    0.000055    0.000002
6    65    0.000059    0.000055    0.000004
6    66    0.000058    0.000055    0.000003
6    67    0.000054    0.000057    0.000003
6    68    0.000058    0.000059    0.000001
6    69    0.000053    0.000060    0.000007
6    70    0.000060    0.000060    0.000000
6    71    0.000060    0.000061    0.000001
6    72    0.000067    0.000062    0.000005
6    73    0.000074    0.000064    0.000010
6    74    0.000074    0.000069    0.000005
6    75    0.000070    0.000065    0.000005
6    76    0.000075    0.000066    0.000009
6    77    0.000076    0.000068    0.000008
6    78    0.000079    0.000068    0.000011
6    79    0.000066    0.000069    0.000003
6    80    0.000087    0.000070    0.000017
6    81    0.000083    0.000072    0.000011
6    82    0.000076    0.000072    0.000004
6    83    0.000078    0.000073    0.000005
6    84    0.000088    0.000076    0.000012
6    85    0.000077    0.000076    0.000001
6    86    0.000100    0.000078    0.000022
6    87    0.000089    0.000078    0.000011
6    88    0.000095    0.000079    0.000016
6    89    0.000096    0.000080    0.000016
6    90    0.000109    0.000081    0.000028
6    91    0.000103    0.000082    0.000021
6    92    0.000105    0.000082    0.000023
6    93    0.000098    0.000083    0.000015
6    94    0.000109    0.000085    0.000024
6    95    0.000110    0.000086    0.000024
6    96    0.000117    0.000087    0.000030
6    97    0.000129    0.000087    0.000042
6    98    0.000112    0.000089    0.000023
6    99    0.000121    0.000090    0.000031
6    100    0.000113    0.000094    0.000019
6    101    0.000119    0.000093    0.000026
6    102    0.000127    0.000093    0.000034
6    103    0.000141    0.000094    0.000047
6    104    0.000115    0.000095    0.000020
6    105    0.000139    0.000095    0.000044
6    106    0.000130    0.000097    0.000033
6    107    0.000143    0.000100    0.000043
6    108    0.000154    0.000099    0.000055
6    109    0.000144    0.000098    0.000046
6    110    0.000156    0.000102    0.000054
6    111    0.000149    0.000103    0.000046
6    112    0.000147    0.000104    0.000043
6    113    0.000168    0.000107    0.000061
6    114    0.000166    0.000105    0.000061
6    115    0.000188    0.000106    0.000082
6    116    0.000156    0.000108    0.000048
6    117    0.000170    0.000110    0.000060
6    118    0.000158    0.000111    0.000047
6    119    0.000181    0.000112    0.000069
6    120    0.000182    0.000120    0.000062
6    121    0.000165    0.000113    0.000052
6    122    0.000188    0.000114    0.000074
6    123    0.000175    0.000115    0.000060
6    124    0.000193    0.000121    0.000072
6    125    0.000180    0.000117    0.000063
6    126    0.000191    0.000119    0.000072
6    127    0.000206    0.000120    0.000086
6    128    0.000211    0.000121    0.000090
6    129    0.000198    0.000124    0.000074
6    130    0.000202    0.000122    0.000080
6    131    0.000199    0.000125    0.000074
6    132    0.000230    0.000126    0.000104
6    133    0.000215    0.000125    0.000090
6    134    0.000211    0.000129    0.000082
6    135    0.000206    0.000129    0.000077
6    136    0.000225    0.000132    0.000093
6    137    0.000238    0.000132    0.000106
6    138    0.000226    0.000133    0.000093
6    139    0.000237    0.000134    0.000103
6    140    0.000230    0.000134    0.000096
6    141    0.000246    0.000136    0.000110
6    142    0.000249    0.000137    0.000112
6    143    0.000260    0.000138    0.000122
6    144    0.000249    0.000140    0.000109
6    145    0.000281    0.000138    0.000143
6    146    0.000240    0.000139    0.000101
6    147    0.000263    0.000143    0.000120
6    148    0.000275    0.000143    0.000132
6    149    0.000275    0.000145    0.000130
6    150    0.000289    0.000145    0.000144
7    20    0.000006    0.000014    0.000008
7    21    0.000006    0.000016    0.000010
7    22    0.000008    0.000016    0.000008
7    23    0.000008    0.000016    0.000008
7    24    0.000008    0.000017    0.000009
7    25    0.000008    0.000018    0.000010
7    26    0.000010    0.000018    0.000008
7    27    0.000011    0.000020    0.000009
7    28    0.000012    0.000021    0.000009
7    29    0.000012    0.000021    0.000009
7    30    0.000011    0.000022    0.000011
7    31    0.000012    0.000023    0.000011
7    32    0.000015    0.000024    0.000009
7    33    0.000013    0.000024    0.000011
7    34    0.000015    0.000026    0.000011
7    35    0.000015    0.000027    0.000012
7    36    0.000016    0.000028    0.000012
7    37    0.000015    0.000029    0.000014
7    38    0.000020    0.000032    0.000012
7    39    0.000020    0.000030    0.000010
7    40    0.000018    0.000030    0.000012
7    41    0.000021    0.000031    0.000010
7    42    0.000025    0.000032    0.000007
7    43    0.000022    0.000034    0.000012
7    44    0.000028    0.000034    0.000006
7    45    0.000027    0.000035    0.000008
7    46    0.000030    0.000036    0.000006
7    47    0.000025    0.000037    0.000012
7    48    0.000029    0.000042    0.000013
7    49    0.000030    0.000039    0.000009
7    50    0.000033    0.000040    0.000007
7    51    0.000032    0.000041    0.000009
7    52    0.000039    0.000042    0.000003
7    53    0.000033    0.000043    0.000010
7    54    0.000035    0.000044    0.000009
7    55    0.000035    0.000045    0.000010
7    56    0.000036    0.000046    0.000010
7    57    0.000042    0.000046    0.000004
7    58    0.000045    0.000048    0.000003
7    59    0.000042    0.000049    0.000007
7    60    0.000043    0.000051    0.000008
7    61    0.000045    0.000051    0.000006
7    62    0.000045    0.000052    0.000007
7    63    0.000045    0.000053    0.000008
7    64    0.000052    0.000057    0.000005
7    65    0.000052    0.000055    0.000003
7    66    0.000053    0.000056    0.000003
7    67    0.000048    0.000057    0.000009
7    68    0.000050    0.000059    0.000009
7    69    0.000063    0.000059    0.000004
7    70    0.000067    0.000060    0.000007
7    71    0.000065    0.000060    0.000005
7    72    0.000060    0.000061    0.000001
7    73    0.000064    0.000062    0.000002
7    74    0.000065    0.000063    0.000002
7    75    0.000065    0.000064    0.000001
7    76    0.000071    0.000067    0.000004
7    77    0.000066    0.000068    0.000002
7    78    0.000074    0.000070    0.000004
7    79    0.000083    0.000069    0.000014
7    80    0.000081    0.000071    0.000010
7    81    0.000083    0.000071    0.000012
7    82    0.000085    0.000073    0.000012
7    83    0.000075    0.000074    0.000001
7    84    0.000083    0.000074    0.000009
7    85    0.000075    0.000076    0.000001
7    86    0.000092    0.000076    0.000016
7    87    0.000091    0.000078    0.000013
7    88    0.000093    0.000079    0.000014
7    89    0.000089    0.000079    0.000010
7    90    0.000094    0.000081    0.000013
7    91    0.000101    0.000082    0.000019
7    92    0.000115    0.000083    0.000032
7    93    0.000107    0.000084    0.000023
7    94    0.000108    0.000085    0.000023
7    95    0.000111    0.000086    0.000025
7    96    0.000098    0.000088    0.000010
7    97    0.000116    0.000089    0.000027
7    98    0.000117    0.000089    0.000028
7    99    0.000125    0.000090    0.000035
7    100    0.000127    0.000091    0.000036
7    101    0.000113    0.000093    0.000020
7    102    0.000122    0.000093    0.000029
7    103    0.000112    0.000094    0.000018
7    104    0.000137    0.000096    0.000041
7    105    0.000125    0.000097    0.000028
7    106    0.000128    0.000097    0.000031
7    107    0.000140    0.000097    0.000043
7    108    0.000147    0.000102    0.000045
7    109    0.000145    0.000101    0.000044
7    110    0.000138    0.000100    0.000038
7    111    0.000154    0.000103    0.000051
7    112    0.000147    0.000103    0.000044
7    113    0.000143    0.000105    0.000038
7    114    0.000159    0.000107    0.000052
7    115    0.000152    0.000107    0.000045
7    116    0.000174    0.000108    0.000066
7    117    0.000185    0.000108    0.000077
7    118    0.000159    0.000110    0.000049
7    119    0.000182    0.000111    0.000071
7    120    0.000182    0.000112    0.000070
7    121    0.000174    0.000114    0.000060
7    122    0.000177    0.000115    0.000062
7    123    0.000198    0.000117    0.000081
7    124    0.000179    0.000116    0.000063
7    125    0.000172    0.000118    0.000054
7    126    0.000177    0.000120    0.000057
7    127    0.000196    0.000120    0.000076
7    128    0.000189    0.000120    0.000069
7    129    0.000204    0.000121    0.000083
7    130    0.000189    0.000122    0.000067
7    131    0.000196    0.000129    0.000067
7    132    0.000195    0.000125    0.000070
7    133    0.000199    0.000127    0.000072
7    134    0.000214    0.000129    0.000085
7    135    0.000207    0.000129    0.000078
7    136    0.000215    0.000129    0.000086
7    137    0.000228    0.000130    0.000098
7    138    0.000233    0.000133    0.000100
7    139    0.000242    0.000134    0.000108
7    140    0.000234    0.000138    0.000096
7    141    0.000229    0.000136    0.000093
7    142    0.000245    0.000137    0.000108
7    143    0.000247    0.000138    0.000109
7    144    0.000242    0.000139    0.000103
7    145    0.000260    0.000140    0.000120
7    146    0.000241    0.000141    0.000100
7    147    0.000279    0.000143    0.000136
7    148    0.000251    0.000144    0.000107
7    149    0.000260    0.000145    0.000115
7    150    0.000282    0.000146    0.000136
8    20    0.000006    0.000013    0.000007
8    21    0.000008    0.000014    0.000006
8    22    0.000008    0.000017    0.000009
8    23    0.000008    0.000016    0.000008
8    24    0.000009    0.000017    0.000008
8    25    0.000007    0.000018    0.000011
8    26    0.000012    0.000019    0.000007
8    27    0.000010    0.000019    0.000009
8    28    0.000012    0.000021    0.000009
8    29    0.000013    0.000021    0.000008
8    30    0.000010    0.000022    0.000012
8    31    0.000012    0.000024    0.000012
8    32    0.000015    0.000023    0.000008
8    33    0.000015    0.000025    0.000010
8    34    0.000014    0.000026    0.000012
8    35    0.000016    0.000027    0.000011
8    36    0.000017    0.000027    0.000010
8    37    0.000020    0.000028    0.000008
8    38    0.000017    0.000029    0.000012
8    39    0.000022    0.000032    0.000010
8    40    0.000023    0.000031    0.000008
8    41    0.000023    0.000032    0.000009
8    42    0.000026    0.000034    0.000008
8    43    0.000022    0.000034    0.000012
8    44    0.000027    0.000035    0.000008
8    45    0.000029    0.000036    0.000007
8    46    0.000028    0.000037    0.000009
8    47    0.000029    0.000038    0.000009
8    48    0.000031    0.000038    0.000007
8    49    0.000031    0.000040    0.000009
8    50    0.000036    0.000040    0.000004
8    51    0.000033    0.000042    0.000009
8    52    0.000030    0.000042    0.000012
8    53    0.000035    0.000043    0.000008
8    54    0.000040    0.000044    0.000004
8    55    0.000043    0.000045    0.000002
8    56    0.000048    0.000046    0.000002
8    57    0.000041    0.000047    0.000006
8    58    0.000041    0.000050    0.000009
8    59    0.000044    0.000049    0.000005
8    60    0.000043    0.000050    0.000007
8    61    0.000048    0.000052    0.000004
8    62    0.000043    0.000052    0.000009
8    63    0.000054    0.000053    0.000001
8    64    0.000048    0.000054    0.000006
8    65    0.000054    0.000059    0.000005
8    66    0.000051    0.000056    0.000005
8    67    0.000065    0.000058    0.000007
8    68    0.000060    0.000058    0.000002
8    69    0.000063    0.000059    0.000004
8    70    0.000057    0.000060    0.000003
8    71    0.000058    0.000062    0.000004
8    72    0.000066    0.000062    0.000004
8    73    0.000070    0.000063    0.000007
8    74    0.000071    0.000064    0.000007
8    75    0.000068    0.000065    0.000003
8    76    0.000068    0.000066    0.000002
8    77    0.000069    0.000068    0.000001
8    78    0.000079    0.000068    0.000011
8    79    0.000081    0.000069    0.000012
8    80    0.000072    0.000070    0.000002
8    81    0.000084    0.000071    0.000013
8    82    0.000083    0.000072    0.000011
8    83    0.000085    0.000073    0.000012
8    84    0.000087    0.000074    0.000013
8    85    0.000093    0.000075    0.000018
8    86    0.000098    0.000081    0.000017
8    87    0.000096    0.000077    0.000019
8    88    0.000087    0.000078    0.000009
8    89    0.000091    0.000079    0.000012
8    90    0.000089    0.000084    0.000005
8    91    0.000086    0.000081    0.000005
8    92    0.000105    0.000082    0.000023
8    93    0.000098    0.000083    0.000015
8    94    0.000120    0.000085    0.000035
8    95    0.000118    0.000086    0.000032
8    96    0.000106    0.000087    0.000019
8    97    0.000119    0.000089    0.000030
8    98    0.000117    0.000087    0.000030
8    99    0.000108    0.000090    0.000018
8    100    0.000112    0.000090    0.000022
8    101    0.000120    0.000096    0.000024
8    102    0.000128    0.000092    0.000036
8    103    0.000139    0.000094    0.000045
8    104    0.000130    0.000095    0.000035
8    105    0.000131    0.000097    0.000034
8    106    0.000134    0.000098    0.000036
8    107    0.000139    0.000099    0.000040
8    108    0.000153    0.000100    0.000053
8    109    0.000137    0.000100    0.000037
8    110    0.000135    0.000102    0.000033
8    111    0.000144    0.000107    0.000037
8    112    0.000149    0.000103    0.000046
8    113    0.000145    0.000104    0.000041
8    114    0.000164    0.000106    0.000058
8    115    0.000152    0.000107    0.000045
8    116    0.000165    0.000107    0.000058
8    117    0.000172    0.000109    0.000063
8    118    0.000169    0.000110    0.000059
8    119    0.000166    0.000112    0.000054
8    120    0.000159    0.000113    0.000046
8    121    0.000199    0.000113    0.000086
8    122    0.000186    0.000115    0.000071
8    123    0.000201    0.000115    0.000086
8    124    0.000177    0.000116    0.000061
8    125    0.000207    0.000119    0.000088
8    126    0.000205    0.000118    0.000087
8    127    0.000196    0.000119    0.000077
8    128    0.000204    0.000120    0.000084
8    129    0.000196    0.000120    0.000076
8    130    0.000196    0.000126    0.000070
8    131    0.000203    0.000124    0.000079
8    132    0.000214    0.000126    0.000088
8    133    0.000217    0.000126    0.000091
8    134    0.000225    0.000128    0.000097
8    135    0.000209    0.000129    0.000080
8    136    0.000218    0.000130    0.000088
8    137    0.000251    0.000134    0.000117
8    138    0.000223    0.000132    0.000091
8    139    0.000224    0.000134    0.000090
8    140    0.000230    0.000135    0.000095
8    141    0.000245    0.000135    0.000110
8    142    0.000220    0.000137    0.000083
8    143    0.000230    0.000138    0.000092
8    144    0.000249    0.000139    0.000110
8    145    0.000249    0.000140    0.000109
8    146    0.000245    0.000145    0.000100
8    147    0.000254    0.000143    0.000111
8    148    0.000273    0.000148    0.000125
8    149    0.000256    0.000143    0.000113
8    150    0.000277    0.000145    0.000132
9    20    0.000007    0.000014    0.000007
9    21    0.000008    0.000014    0.000006
9    22    0.000008    0.000015    0.000007
9    23    0.000008    0.000016    0.000008
9    24    0.000010    0.000016    0.000006
9    25    0.000010    0.000018    0.000008
9    26    0.000009    0.000019    0.000010
9    27    0.000009    0.000019    0.000010
9    28    0.000013    0.000021    0.000008
9    29    0.000013    0.000021    0.000008
9    30    0.000012    0.000022    0.000010
9    31    0.000013    0.000024    0.000011
9    32    0.000014    0.000023    0.000009
9    33    0.000015    0.000024    0.000009
9    34    0.000015    0.000026    0.000011
9    35    0.000015    0.000027    0.000012
9    36    0.000019    0.000028    0.000009
9    37    0.000017    0.000029    0.000012
9    38    0.000020    0.000030    0.000010
9    39    0.000022    0.000030    0.000008
9    40    0.000022    0.000032    0.000010
9    41    0.000022    0.000032    0.000010
9    42    0.000023    0.000033    0.000010
9    43    0.000029    0.000034    0.000005
9    44    0.000024    0.000035    0.000011
9    45    0.000021    0.000036    0.000015
9    46    0.000028    0.000036    0.000008
9    47    0.000025    0.000037    0.000012
9    48    0.000028    0.000038    0.000010
9    49    0.000030    0.000040    0.000010
9    50    0.000032    0.000040    0.000008
9    51    0.000029    0.000041    0.000012
9    52    0.000035    0.000041    0.000006
9    53    0.000038    0.000043    0.000005
9    54    0.000038    0.000048    0.000010
9    55    0.000037    0.000045    0.000008
9    56    0.000040    0.000046    0.000006
9    57    0.000039    0.000047    0.000008
9    58    0.000048    0.000048    0.000000
9    59    0.000041    0.000049    0.000008
9    60    0.000044    0.000050    0.000006
9    61    0.000049    0.000055    0.000006
9    62    0.000047    0.000052    0.000005
9    63    0.000052    0.000054    0.000002
9    64    0.000050    0.000054    0.000004
9    65    0.000054    0.000056    0.000002
9    66    0.000060    0.000057    0.000003
9    67    0.000053    0.000058    0.000005
9    68    0.000063    0.000059    0.000004
9    69    0.000052    0.000059    0.000007
9    70    0.000061    0.000059    0.000002
9    71    0.000063    0.000061    0.000002
9    72    0.000070    0.000062    0.000008
9    73    0.000060    0.000065    0.000005
9    74    0.000066    0.000065    0.000001
9    75    0.000071    0.000065    0.000006
9    76    0.000066    0.000066    0.000000
9    77    0.000070    0.000067    0.000003
9    78    0.000075    0.000069    0.000006
9    79    0.000080    0.000070    0.000010
9    80    0.000084    0.000071    0.000013
9    81    0.000076    0.000071    0.000005
9    82    0.000081    0.000073    0.000008
9    83    0.000088    0.000074    0.000014
9    84    0.000088    0.000075    0.000013
9    85    0.000092    0.000076    0.000016
9    86    0.000093    0.000077    0.000016
9    87    0.000091    0.000078    0.000013
9    88    0.000100    0.000079    0.000021
9    89    0.000091    0.000081    0.000010
9    90    0.000101    0.000081    0.000020
9    91    0.000103    0.000081    0.000022
9    92    0.000108    0.000084    0.000024
9    93    0.000096    0.000084    0.000012
9    94    0.000108    0.000085    0.000023
9    95    0.000110    0.000086    0.000024
9    96    0.000118    0.000087    0.000031
9    97    0.000116    0.000088    0.000028
9    98    0.000117    0.000090    0.000027
9    99    0.000117    0.000090    0.000027
9    100    0.000117    0.000090    0.000027
9    101    0.000124    0.000090    0.000034
9    102    0.000118    0.000099    0.000019
9    103    0.000129    0.000094    0.000035
9    104    0.000127    0.000095    0.000032
9    105    0.000144    0.000096    0.000048
9    106    0.000133    0.000097    0.000036
9    107    0.000131    0.000098    0.000033
9    108    0.000139    0.000099    0.000040
9    109    0.000139    0.000101    0.000038
9    110    0.000143    0.000105    0.000038
9    111    0.000143    0.000101    0.000042
9    112    0.000144    0.000102    0.000042
9    113    0.000161    0.000107    0.000054
9    114    0.000153    0.000106    0.000047
9    115    0.000172    0.000107    0.000065
9    116    0.000178    0.000108    0.000070
9    117    0.000163    0.000109    0.000054
9    118    0.000149    0.000111    0.000038
9    119    0.000169    0.000110    0.000059
9    120    0.000166    0.000111    0.000055
9    121    0.000182    0.000113    0.000069
9    122    0.000183    0.000112    0.000071
9    123    0.000178    0.000114    0.000064
9    124    0.000207    0.000115    0.000092
9    125    0.000187    0.000117    0.000070
9    126    0.000196    0.000121    0.000075
9    127    0.000177    0.000119    0.000058
9    128    0.000190    0.000119    0.000071
9    129    0.000192    0.000121    0.000071
9    130    0.000206    0.000121    0.000085
9    131    0.000217    0.000124    0.000093
9    132    0.000209    0.000125    0.000084
9    133    0.000184    0.000131    0.000053
9    134    0.000232    0.000127    0.000105
9    135    0.000228    0.000133    0.000095
9    136    0.000193    0.000130    0.000063
9    137    0.000222    0.000131    0.000091
9    138    0.000194    0.000131    0.000063
9    139    0.000250    0.000133    0.000117
9    140    0.000212    0.000133    0.000079
9    141    0.000239    0.000135    0.000104
9    142    0.000237    0.000141    0.000096
9    143    0.000257    0.000136    0.000121
9    144    0.000253    0.000139    0.000114
9    145    0.000256    0.000140    0.000116
9    146    0.000248    0.000143    0.000105
9    147    0.000235    0.000142    0.000093
9    148    0.000256    0.000149    0.000107
9    149    0.000261    0.000144    0.000117
9    150    0.000282    0.000151    0.000131
